REPOID,LANG,STARS,REPOURL
1023255959,,0.0,https://api.github.com/repos/SiwaNetwork/Timebeat
1021610743,Go,0.0,https://api.github.com/repos/SiwaNetwork/clientgen
922677994,TypeScript,0.0,https://api.github.com/repos/SixtySecondsApp/sixty-sales-dashboard
777095486,HTML,1.0,https://api.github.com/repos/SiyabongaHlubi/HpvHonoursProject
1020558216,HTML,1.0,https://api.github.com/repos/Sjadr/projectRestaurant
1028110545,JavaScript,0.0,https://api.github.com/repos/SkContreras/RoxyGPT
1018045599,Python,0.0,https://api.github.com/repos/Skorp321/detecting_changes_in_a_document
1018653471,C++,0.0,https://api.github.com/repos/Skuldier/GZSelacoAP
970116161,TypeScript,0.0,https://api.github.com/repos/Skullybutcher/careerON
999601589,TypeScript,0.0,https://api.github.com/repos/SkyVence/BadT3ChatClone
1004878798,HTML,0.0,https://api.github.com/repos/Skyd466/Instafly-
994206753,TypeScript,1.0,https://api.github.com/repos/SkyeYoung/whoiam
1027058253,C++,0.0,https://api.github.com/repos/Slait/PubHunt-My
1019951588,Python,0.0,https://api.github.com/repos/Slait/dcp-glv
1028253396,,0.0,https://api.github.com/repos/Slait/ecdsa79
1026083401,Python,0.0,https://api.github.com/repos/Slashbull/Stocks
1019498878,Python,0.0,https://api.github.com/repos/Slashbull/WaveDetection
1002716084,JavaScript,0.0,https://api.github.com/repos/Slatebox/svg.connectable.js
967094056,TypeScript,0.0,https://api.github.com/repos/SleeveShirtholes/budgetbeforebroke-ai
1009543606,Python,0.0,https://api.github.com/repos/Slimebro1231/TelegramBOT
1009559086,Python,0.0,https://api.github.com/repos/Slimebro1231/Xinfluencer
898170360,HTML,0.0,https://api.github.com/repos/SmartMaan/Aviator-Game-Project
1023023575,,0.0,https://api.github.com/repos/SmartMaan/Chat_design
1022898238,HTML,0.0,https://api.github.com/repos/SmartMaan/Html
1020991936,Java,0.0,https://api.github.com/repos/Smehapavi/LoanEMI_Backend
1012522952,TypeScript,0.0,https://api.github.com/repos/Smurfy303/POC_LLM_Nodejs
1027081432,,0.0,https://api.github.com/repos/Snail3D/Chess
807684909,DIGITAL Command Language,0.0,https://api.github.com/repos/SnapAutomation/Snap
921706543,Jupyter Notebook,0.0,https://api.github.com/repos/Snehakarkannavar/Week-1
726076604,TypeScript,0.0,https://api.github.com/repos/Snikerso/optymalista
868092661,,0.0,https://api.github.com/repos/SobanRasheed/SobanRasheed
335978822,,0.0,https://api.github.com/repos/Sofiasaikou/Card-Number
1018416478,TypeScript,0.0,https://api.github.com/repos/Sofsavdo/DubaiCity
1022600095,TypeScript,0.0,https://api.github.com/repos/Sofsavdo/MarketplacePro
868435106,Python,0.0,https://api.github.com/repos/Soham192/laterrr
1001807111,TypeScript,0.0,https://api.github.com/repos/Sohamnayak4/CodyBuddy
1028870755,Python,0.0,https://api.github.com/repos/SohanVarma/Shopper-spectrum
1025562629,Python,0.0,https://api.github.com/repos/SohanVarma/brain-tumor-app
1026613469,,0.0,https://api.github.com/repos/SohanVarma/flora-fauna-mirror
892418295,,0.0,https://api.github.com/repos/Soheila-sf/eShopOnWeb
924545705,Python,0.0,https://api.github.com/repos/SolitaryThinker/FastVideo
1014132734,Python,0.0,https://api.github.com/repos/Somaskandan931/FinGuardPro
859417553,Java,0.0,https://api.github.com/repos/SomeFnone/mathApp
1013147180,TypeScript,0.0,https://api.github.com/repos/SomeshD1983/10min
1012571045,JavaScript,0.0,https://api.github.com/repos/Songwooseok123/billiards_cursor
1013044590,JavaScript,0.0,https://api.github.com/repos/Sonkevin8/Supersolar
1007620543,TypeScript,0.0,https://api.github.com/repos/SotaYamaguchi/fact-checker
967335413,Java,0.0,https://api.github.com/repos/Sotatek-LongPham2/kaia-sdk
1026568670,TypeScript,0.0,https://api.github.com/repos/Soumik-Kumar-Baithalu-PI/TEST
831931689,HTML,0.0,https://api.github.com/repos/SourCreamCulture/rexburg-housing
1021577882,JavaScript,0.0,https://api.github.com/repos/SouravPant/EthosChanneler
1018069641,JavaScript,0.0,https://api.github.com/repos/SouvikPaulCodes/CV-Generator
1008397267,,0.0,https://api.github.com/repos/SouvikPaulCodes/Todo-List
1023703215,TypeScript,0.0,https://api.github.com/repos/Sowmo0509/10ms_rag
1015996025,JavaScript,0.0,https://api.github.com/repos/Sowmya-Madanu/repo
1015050310,C,1.0,https://api.github.com/repos/SoySaam/Ami-ia
889552564,JavaScript,0.0,https://api.github.com/repos/SpaceX-ZCY/project1
1012728771,Shell,1.0,https://api.github.com/repos/SpanPanel/SpanPanel-Docs
379643918,HTML,0.0,https://api.github.com/repos/Spandy94/spandy94.github.io
1017160732,TypeScript,0.0,https://api.github.com/repos/SparkFusion25/b3acon-production
147360663,,0.0,https://api.github.com/repos/Spartan1030/Python
1024891052,TypeScript,2.0,https://api.github.com/repos/Spectra010s/Crypto-Exchange
969395141,Python,0.0,https://api.github.com/repos/Speedyk-005/Prototype-ide
1006887930,Vue,1.0,https://api.github.com/repos/SpenserCai/OnceHumanTools
1014796932,JavaScript,0.0,https://api.github.com/repos/Speshcode/UXTEST
780104323,Go,13.0,https://api.github.com/repos/Spinayy/Discord-Boost-Bot
758814857,HTML,0.0,https://api.github.com/repos/Spirit2004/Si-Thu-Lin
1014313004,,0.0,https://api.github.com/repos/Splitchy/test
1014297931,,0.0,https://api.github.com/repos/Spotzz444/Clickcy
1014272915,JavaScript,0.0,https://api.github.com/repos/Spoyte/eth-btc-swapper
75893623,,0.0,https://api.github.com/repos/Sprayhero/davidproject
716098413,TypeScript,1.0,https://api.github.com/repos/Spyrals-IO/Undumbed
1011836696,HTML,0.0,https://api.github.com/repos/SrJordy/crud_productos
927681190,Python,0.0,https://api.github.com/repos/Sree666498/Everything
382114447,,0.0,https://api.github.com/repos/Sreeharij146/Coding
1002763801,TypeScript,0.0,https://api.github.com/repos/Srighnan-P/budget-tracker
1027433519,,0.0,https://api.github.com/repos/SrikanthGitArch/CursorPythonProjects
1006078779,HTML,0.0,https://api.github.com/repos/Srikyz/Srikyz-Portfolio
1027040233,Python,0.0,https://api.github.com/repos/Srimanigandan/Test
1019916181,TypeScript,0.0,https://api.github.com/repos/SrimanthReddyDamera/agri_Mart
1026870805,TypeScript,0.0,https://api.github.com/repos/SrinivasanNikhil/ProjectAgents
977819042,JavaScript,0.0,https://api.github.com/repos/Sriragbadveti/Dashboard-App-Backend-
1022692202,,0.0,https://api.github.com/repos/SriramVasamsetti/manikanta
891931257,JavaScript,0.0,https://api.github.com/repos/Sruthikr1505/BALANCE-SHEET
1018342462,TypeScript,0.0,https://api.github.com/repos/Stakeylock/odoo
402945349,Java,10390.0,https://api.github.com/repos/StarRocks/starrocks
613903905,,0.0,https://api.github.com/repos/Stark042195/opencv
1022311605,HTML,0.0,https://api.github.com/repos/StasGOt/strashnye-istorii
1007673089,TypeScript,0.0,https://api.github.com/repos/StashMate/StashMate
1006751528,Python,0.0,https://api.github.com/repos/StatusWise/statuswise
879026198,TypeScript,64.0,https://api.github.com/repos/StayRealHQ/Universal
1014090411,JavaScript,0.0,https://api.github.com/repos/Staysteady/LME-work-experience
1013434107,JavaScript,0.0,https://api.github.com/repos/StefanGrozde/crm-app
741628955,Python,0.0,https://api.github.com/repos/StefanoITU/GitHub001
750822713,,0.0,https://api.github.com/repos/Stephan999s/HWID
1005319062,Python,2.0,https://api.github.com/repos/Stephen-Collins-tech/intent-kit
1028077466,Python,0.0,https://api.github.com/repos/Stephen55Dulaney/vertigo-llm-observability
736676558,JavaScript,0.0,https://api.github.com/repos/StephenJones1997/StephenJones1997.github.io
1025852559,,0.0,https://api.github.com/repos/Steve-M365/octo-tribble
1006286124,Makefile,0.0,https://api.github.com/repos/StevenLi-phoenix/audioSyncPlay
1019258444,JavaScript,0.0,https://api.github.com/repos/Stiles-dev/Zerio-mainnet
1011466900,,0.0,https://api.github.com/repos/Stoplossking1/react-native-mvp-boilerplate
1012178044,Dockerfile,2.0,https://api.github.com/repos/Storm-Labs-Inc/dev-env
741557530,Solidity,0.0,https://api.github.com/repos/Storm-Labs-Inc/multisig-scripts
990645854,Python,0.0,https://api.github.com/repos/Stressica1/BACKTESTER-
1021763406,Dart,0.0,https://api.github.com/repos/Strong-Ari/hackathon_ia
1026952282,,0.0,https://api.github.com/repos/StuartMartinTexas/ESP3D
1017884768,Python,1.0,https://api.github.com/repos/StudentDONGHYUN/DMS_Project2
1004020045,Python,0.0,https://api.github.com/repos/StudentDONGHYUN/drowsiness_project
1013192877,TypeScript,0.0,https://api.github.com/repos/Stylezmachine/WordAlpha
1028863453,Python,0.0,https://api.github.com/repos/Subhankr12/chatbot
166926974,Python,1.0,https://api.github.com/repos/SubramanyaRaj5/Chudamani
1015386200,JavaScript,0.0,https://api.github.com/repos/Sudais-Jan222/WeTransfer
1025527699,HTML,0.0,https://api.github.com/repos/Sudais21/Cursor-Project
1011429568,Rust,0.0,https://api.github.com/repos/Sudo-psc/keyai-desktop
1009101387,TypeScript,0.0,https://api.github.com/repos/SudoCrazyDev/scholastic-cloud
917528012,HTML,2.0,https://api.github.com/repos/SugiSaku8/Deep-School
1008881095,MDX,1.0,https://api.github.com/repos/Suhaib3100/skillment-docs
683292200,JavaScript,0.0,https://api.github.com/repos/Suhaniparmar/myproject
971962887,TypeScript,0.0,https://api.github.com/repos/Suhasteja/cosmic-sky-vault
1018519889,C,0.0,https://api.github.com/repos/Sukrisus/Pack-Utils
1022741419,Java,0.0,https://api.github.com/repos/Sukrisus/Test
670140894,Java,0.0,https://api.github.com/repos/Sumanth1602/wordguesser-java-project
1021099406,JavaScript,0.0,https://api.github.com/repos/Sumaya6-Axmed/MindConnect-
976939689,Java,0.0,https://api.github.com/repos/Sumit-Code45/intelij_test
940996549,HTML,0.0,https://api.github.com/repos/SumitBishwakarma/freefiretopup.github.io
1012365330,TypeScript,0.0,https://api.github.com/repos/Sumitjj/sumit-workfolio
1010655497,Python,0.0,https://api.github.com/repos/Summercoconutt/Dissertation
211677607,Swift,1.0,https://api.github.com/repos/Sun-Woo-Kim/Algorithm
309350315,Java,0.0,https://api.github.com/repos/SunDuohang/Algorithm_Display
332281247,PHP,0.0,https://api.github.com/repos/Sundaramishra/hack
1023557965,,0.0,https://api.github.com/repos/Sundaramishra/hcrm
794555341,HTML,0.0,https://api.github.com/repos/Sunilchow19/01-05-Task1
991369057,Python,0.0,https://api.github.com/repos/Sunilsunny611/awesome-llm-apps
1026960085,,0.0,https://api.github.com/repos/Sunshine12346/CursorWrittenCode
1009966042,,0.0,https://api.github.com/repos/Suny02/Datasets
711748631,HTML,0.0,https://api.github.com/repos/SuoweiHu/blog.simon-hu.org
927448808,Python,2.0,https://api.github.com/repos/SuperChenSSS/tgbot-News-AIimage
1016346122,TypeScript,0.0,https://api.github.com/repos/SuperComponents/email-agent
1012683218,Python,0.0,https://api.github.com/repos/SuperiorKe/AI-agent
1013591204,Vue,0.0,https://api.github.com/repos/Superkaoshen/dp
1021517927,HTML,0.0,https://api.github.com/repos/Superman845/Tariqul
1021325461,,0.0,https://api.github.com/repos/Superman845/typing-tutor
958902813,JavaScript,0.0,https://api.github.com/repos/SurajGajula/Centipede
1012046551,JavaScript,0.0,https://api.github.com/repos/SurajSivakumar07/FYT
1020072286,Python,0.0,https://api.github.com/repos/Surender-guda/Cursor_Ai
1013976314,Python,0.0,https://api.github.com/repos/Sureshsangeetha/ai_trade
958666379,JavaScript,0.0,https://api.github.com/repos/Surfer12/ariaproj
1007875021,Java,0.0,https://api.github.com/repos/Surfer12/mtu-validator-project
910373907,Mojo,0.0,https://api.github.com/repos/Surfer12/multidisciplinary-analysis-of-prompts
992255608,Python,0.0,https://api.github.com/repos/Surfer12/resume-revision
960689319,Shell,0.0,https://api.github.com/repos/Surfer12/scripts
1011783475,JavaScript,0.0,https://api.github.com/repos/Suri2904/AutoRefreshNotificationsAudio
1018942680,Python,0.0,https://api.github.com/repos/SuryaSenthilkumar23/CFB
1018776269,HTML,0.0,https://api.github.com/repos/SuryaSenthilkumar23/internship
926426037,TypeScript,0.0,https://api.github.com/repos/Suryaog/RetroGames
990987669,JavaScript,0.0,https://api.github.com/repos/Sushrith-007/ShopSwift-Capstone-2025
1018485067,Dart,0.0,https://api.github.com/repos/SuuKoolProductions/oqiaiagent
1027141214,PHP,0.0,https://api.github.com/repos/SuzakuD/shop
1022978051,HTML,0.0,https://api.github.com/repos/Svivek09/Sales-Insights-LinkedIn-Outreach
1023442641,,0.0,https://api.github.com/repos/Swaraj-bits/CROM
813636792,HTML,0.0,https://api.github.com/repos/Swati-15-1991/level-up-python-3210418
1022883677,,0.0,https://api.github.com/repos/Swi9astore/Swi9aPhone
632009336,JavaScript,0.0,https://api.github.com/repos/Swicegood/BKGAudio
945232744,TypeScript,1.0,https://api.github.com/repos/SwiftStrike24/crypto-converter-landingpage
997177369,TypeScript,0.0,https://api.github.com/repos/SwiggitySwerve/megameklab
1024596283,TypeScript,0.0,https://api.github.com/repos/SxKWiz/ChartWiz
1027062563,,0.0,https://api.github.com/repos/SyedHasanHussainShah/Learn-Quran-Online
1020297839,C,0.0,https://api.github.com/repos/T0NIM/projetoMicro
860574420,HTML,0.0,https://api.github.com/repos/T2Barve/PRODIGY_WD_0005-
927750329,,0.0,https://api.github.com/repos/T3BlbkFJsJJGTE4PNb989zGkaEO0/AutoGPT
1018846158,HTML,0.0,https://api.github.com/repos/TCManhh/fasttrackdigital
1027103313,Dart,0.0,https://api.github.com/repos/TGIR0/hiddify-app
1015399825,TypeScript,0.0,https://api.github.com/repos/THE-OM-PAWAR/DigitalMenudevelopment
1020279841,TypeScript,1.0,https://api.github.com/repos/THE-STARSOUL/codeInEnglish
1004969632,Python,0.0,https://api.github.com/repos/THEREALVANHEL/coal-python-bot
1000500839,Hack,0.0,https://api.github.com/repos/THRI-C/RoyEdge
232126448,HTML,0.0,https://api.github.com/repos/THRILOKNATH6/contact
999788696,Python,0.0,https://api.github.com/repos/TKCKhulu/esgx-africa-demo
1006338777,TypeScript,0.0,https://api.github.com/repos/TKWebSE/u25match
1015907413,Python,0.0,https://api.github.com/repos/TLantern/RE-Followup
838734891,Shell,0.0,https://api.github.com/repos/TMaYaD/homelab
1011789517,,0.0,https://api.github.com/repos/TOL7-ops/Doctorspace
1011887489,Python,1.0,https://api.github.com/repos/TPE1314/sgr
1016060289,TypeScript,0.0,https://api.github.com/repos/TPavanMaanaj/LMSapp
907191141,TypeScript,0.0,https://api.github.com/repos/TRC-git/fit-scheduler-hub
1012072782,TypeScript,0.0,https://api.github.com/repos/TSGCFO/talencor-portal-roo
1015338389,HTML,0.0,https://api.github.com/repos/TSOlami/radio_app
162784612,Java,0.0,https://api.github.com/repos/TTTTTong/LeetCode
255557122,HTML,0.0,https://api.github.com/repos/TUARAN/tuaran.github.io
1027650149,PHP,0.0,https://api.github.com/repos/TXAVL/RGLV2
975223887,Python,0.0,https://api.github.com/repos/Taboneluca/cf0
975068622,Python,0.0,https://api.github.com/repos/Tafirenyika-AI/AI-in-Public-Health
1015022520,PHP,0.0,https://api.github.com/repos/Tafirenyika-AI/Blog-System-PHP-MySQL
1019971086,PHP,0.0,https://api.github.com/repos/Tafirenyika-AI/farm
140158985,Java,1.0,https://api.github.com/repos/Tahanem/DataStructureAndAlgorithms
1023185091,,0.0,https://api.github.com/repos/Tahash98/Solo-Leveling
1023693136,,0.0,https://api.github.com/repos/Tahash98/Solo-Leveling-Sowrd-Cursor-
1023098762,HTML,0.0,https://api.github.com/repos/Tahash98/calculater-
1023097061,JavaScript,0.0,https://api.github.com/repos/Tahash98/life-rpg-app
441849506,,1.0,https://api.github.com/repos/Tajdoost/Auto_Tor_IP_changer
582971399,Python,0.0,https://api.github.com/repos/TakaOrtho/streamlit
845436217,HTML,0.0,https://api.github.com/repos/Takase0917/website-uezato-attendnaceSystem
389961558,Jupyter Notebook,0.0,https://api.github.com/repos/TakumiBannai/julia_tutorial
963235122,,0.0,https://api.github.com/repos/Talhaaslam25/talha
1008322170,TypeScript,0.0,https://api.github.com/repos/Tameem1/Carpool_server
958687127,CSS,0.0,https://api.github.com/repos/Tamil18strange/githubtamil17
780020423,,0.0,https://api.github.com/repos/Tamilchikku/naa
946895816,TypeScript,2774.0,https://api.github.com/repos/TanStack/db
942339420,TypeScript,297.0,https://api.github.com/repos/TanStack/pacer
165670309,TypeScript,10705.0,https://api.github.com/repos/TanStack/router
1026499926,HTML,0.0,https://api.github.com/repos/Tanawathan/POSsys
1015362912,,0.0,https://api.github.com/repos/Tanish287/SES
1026460666,JavaScript,0.0,https://api.github.com/repos/Tanmay-AW/HiveMind
1028810768,,0.0,https://api.github.com/repos/TanmayK-ai/sample-again
1012749399,JavaScript,0.0,https://api.github.com/repos/Tarandeep22Singh/Go.dot
329223216,,0.0,https://api.github.com/repos/TarangGarlapally/TarangGarlapally
600750000,Python,0.0,https://api.github.com/repos/Taras277/calc_and_win
1020979866,JavaScript,0.0,https://api.github.com/repos/Tariqqijr/stability-landbot-middleware
1018715694,JavaScript,0.0,https://api.github.com/repos/Tariqqijr/w-bot
891857315,Jupyter Notebook,0.0,https://api.github.com/repos/TarunKumar3103/Neural-Network
1024044074,Python,0.0,https://api.github.com/repos/Tasneem-Ibrahim/OpenAI_Agents_SDK
1022517786,Java,0.0,https://api.github.com/repos/Tatanagasai20/sample-project-repo
996465364,,0.0,https://api.github.com/repos/Tatzdagod/kinetic-typography-tool
909213664,Python,17598.0,https://api.github.com/repos/TauricResearch/TradingAgents
947535329,Python,0.0,https://api.github.com/repos/Taxi77777/projey
1007827953,JavaScript,0.0,https://api.github.com/repos/TaylorsBar/AutoTRDNZ
1007825026,CSS,0.0,https://api.github.com/repos/TaylorsBar/HBARAUTONZ
1010969666,TypeScript,0.0,https://api.github.com/repos/TaylorsBar/KarapiroCartel
1018237376,TypeScript,0.0,https://api.github.com/repos/TaylorsBar/studious-couscous
1007429882,Python,0.0,https://api.github.com/repos/Tazmania2/AI-plays-sonic
432770870,TypeScript,0.0,https://api.github.com/repos/Tcom-assigmet/backend
685905053,JavaScript,0.0,https://api.github.com/repos/Team-hm/picked-html
1021213005,HTML,1.0,https://api.github.com/repos/TeamWarriors08/Teamwarriors
707175107,Go,0.0,https://api.github.com/repos/Tec-Wang/note
1027020574,,0.0,https://api.github.com/repos/TechBlendSolutionsWorkspace/MTS
806364044,Python,57.0,https://api.github.com/repos/TechShreyash/TGDrive
1021180272,JavaScript,0.0,https://api.github.com/repos/TechnoRobert/bridge-scorer
836749026,Python,10.0,https://api.github.com/repos/TechyCSR/AdvAITelegramBot
370006402,,28.0,https://api.github.com/repos/Tecvan-fe/awesome-webpack-4plus
890155770,CSS,0.0,https://api.github.com/repos/Tej-png/3dPrintingServiceSite
1008497032,CSS,0.0,https://api.github.com/repos/Teja-29-max/Attendance-Bot
1026986925,Kotlin,0.0,https://api.github.com/repos/Tejasr-2/PostBoy
1028719417,JavaScript,0.0,https://api.github.com/repos/TempMail11515/xsxxsxs
864310201,,0.0,https://api.github.com/repos/Tempomarvel123/Marvellous-
1023582329,,0.0,https://api.github.com/repos/Teoiyoussoufa/pmad-irms
960037096,TypeScript,1.0,https://api.github.com/repos/Teri-anric/AnimeStarsExtensionSite
922714629,JavaScript,5.0,https://api.github.com/repos/Teri-anric/AnimeStarsExtensions
1012549026,Python,0.0,https://api.github.com/repos/Terrib1e/llm-mcp-tool-practice
994676882,Python,0.0,https://api.github.com/repos/Terrxnce/AI-TradingBot
234113213,Python,0.0,https://api.github.com/repos/TerryTang0701/12306
1017832884,JavaScript,0.0,https://api.github.com/repos/Test1oqqoqq/daupha
1017309462,JavaScript,0.0,https://api.github.com/repos/Test1oqqoqq/tutiendp
364937840,,0.0,https://api.github.com/repos/ThE-eTrON/awesome-machine-learning-on-source-code
1008969556,Rust,0.0,https://api.github.com/repos/Thandekaportiap/PWA-payment
994154221,,0.0,https://api.github.com/repos/ThanhDuyDeveloper/chatgpt
1026700662,TypeScript,0.0,https://api.github.com/repos/Tharathaep/123456
946762946,HTML,0.0,https://api.github.com/repos/Tharun-Raj-Kuntluru/demo-repo2
1016135889,JavaScript,0.0,https://api.github.com/repos/Tharun-bot/MedWise
997268164,JavaScript,0.0,https://api.github.com/repos/The-Focus-AI/idears-cursor-agent
1008594239,TypeScript,0.0,https://api.github.com/repos/The-Focus-AI/registry
954997594,TypeScript,0.0,https://api.github.com/repos/The-Focus-AI/umwelten
433398993,HTML,0.0,https://api.github.com/repos/The-Ghost-Of-Sparta/Resume-website
872956015,Dart,0.0,https://api.github.com/repos/The-Trigger/Home-assistant-
1022528544,Dart,0.0,https://api.github.com/repos/The-Trigger/Smart-bag-
1023865158,HTML,0.0,https://api.github.com/repos/TheAffiliate/Dloziville_
342381781,Astro,0.0,https://api.github.com/repos/TheAlanRajendram/APR_Artist_Agency
942308979,C++,43.0,https://api.github.com/repos/TheCockatrice/GZSelaco
1023515796,JavaScript,1.0,https://api.github.com/repos/TheEmi/flowEditor-juris
100992308,Shell,2.0,https://api.github.com/repos/TheGlitchr/docker-compose
1011398214,JavaScript,0.0,https://api.github.com/repos/TheJaySmith1/AIO
993611505,JavaScript,0.0,https://api.github.com/repos/TheJaySmith1/fusionfolders
1019886480,Python,0.0,https://api.github.com/repos/TheKingAde/AI-Powered-Support-Chatbot-with-Document-Upload
1019920193,Python,0.0,https://api.github.com/repos/TheKingAde/Booking-Appointment-Platform
1019558750,HTML,0.0,https://api.github.com/repos/TheKingAde/Tech-Store
1004227171,TypeScript,1.0,https://api.github.com/repos/TheLaughingGod1986/bmv-finder
1020351851,TypeScript,0.0,https://api.github.com/repos/TheLiloji/Le-MJ-en-pantoufles
1015243195,PHP,0.0,https://api.github.com/repos/TheLiloji/Terensys-FR
865115599,TypeScript,0.0,https://api.github.com/repos/TheNerd18/MusicKeySelector
1013782885,,0.0,https://api.github.com/repos/ThePlanetons/ledgerly
1014997152,TypeScript,0.0,https://api.github.com/repos/TheScootAI/DiveSteps
1011507666,JavaScript,0.0,https://api.github.com/repos/TheScootAI/PumpBuzzer2
975666555,Java,0.0,https://api.github.com/repos/TheSpectrec/CRASA_BACK
712321253,,0.0,https://api.github.com/repos/TheTevea/testing-portfolio
872123284,Python,0.0,https://api.github.com/repos/TheUserName12345/gdp-dashboard
1019075546,Python,0.0,https://api.github.com/repos/Theadekanmi/Alx_DjangoLearnLab
1013280078,HTML,0.0,https://api.github.com/repos/TheerajSubhakaar/website
691954278,JavaScript,0.0,https://api.github.com/repos/Theogama/filmfinder
1018656138,,0.0,https://api.github.com/repos/Therealkingevis/credlink
648617972,HTML,0.0,https://api.github.com/repos/ThggTran/BIGDATA
1018589881,JavaScript,0.0,https://api.github.com/repos/ThilakNarasimhamurthy/NeuroNest
1002357552,Python,1.0,https://api.github.com/repos/ThiloK1410/rl_mario
1022339937,TypeScript,0.0,https://api.github.com/repos/Thiru545/Cursor-app-
1026017294,,0.0,https://api.github.com/repos/Thiyan3sh/Rubik_cube
425492052,,0.0,https://api.github.com/repos/Thomase1103/developer-portal
859099534,JavaScript,0.0,https://api.github.com/repos/Thoserr/Docker
1008470324,HTML,0.0,https://api.github.com/repos/Thuan84/codehtml
1011495295,JavaScript,0.0,https://api.github.com/repos/TiagoSM0203/AppTeste
1019331005,GDScript,0.0,https://api.github.com/repos/Tibbydd/gamedenemeamabenim
1017501534,TypeScript,0.0,https://api.github.com/repos/Ticklect/stream-haven-downloads
1023292889,Python,0.0,https://api.github.com/repos/TicoHUN/Marketplace-manager
1023559345,TypeScript,0.0,https://api.github.com/repos/Tief002/ERP-CRM
1023587032,TypeScript,0.0,https://api.github.com/repos/Tief002/jeurbain
511989205,TypeScript,22.0,https://api.github.com/repos/TiendaNube/nimbus-design-system
1024046958,TypeScript,1.0,https://api.github.com/repos/TimbVald/website-cpi-test
1019052768,TypeScript,0.0,https://api.github.com/repos/Timcuan/clanker-sdk
1022993515,TypeScript,0.0,https://api.github.com/repos/Timcuan/domain-hunt
1015177081,Vue,0.0,https://api.github.com/repos/Timcuan/vanity-eth
1022437140,Python,0.0,https://api.github.com/repos/Timcuan/vanity-solana
1011500202,TypeScript,0.0,https://api.github.com/repos/TimeWalkOrg/TimeWalk_Music
634339089,JavaScript,0.0,https://api.github.com/repos/Timur00Kh/shiki-extender
1026410497,Java,0.0,https://api.github.com/repos/Tinnged/ReportesDePaqueteria
239138515,Swift,20.0,https://api.github.com/repos/Tintenklecks/HTML-Attributed-Text-Component-for-SwiftUI-
1018078085,Swift,0.0,https://api.github.com/repos/Tintenklecks/HapticTimer
271242166,Swift,0.0,https://api.github.com/repos/Tintenklecks/IBExtensions
592249186,Java,0.0,https://api.github.com/repos/Titisunflower/printf
1017862346,MATLAB,0.0,https://api.github.com/repos/Titulus233/debug-2025-7-11
1023877748,Python,0.0,https://api.github.com/repos/Toasterfire-come/stock-scanner-complete
1016635328,TypeScript,0.0,https://api.github.com/repos/TobiramaSan/Blott_News
1023617366,HTML,0.0,https://api.github.com/repos/TofikxMama/018807
1020746833,TypeScript,0.0,https://api.github.com/repos/Tokioace/1st-Attempt
1019081570,TypeScript,0.0,https://api.github.com/repos/Tokioace/N64-Nexus
1000854255,Python,0.0,https://api.github.com/repos/Toksyanich/airflow
947587667,JavaScript,0.0,https://api.github.com/repos/Tom-Shanks/FireSight-AI
1017076585,Python,0.0,https://api.github.com/repos/Tom-Shanks/hardcore-geography-issue-01
9110817,C++,0.0,https://api.github.com/repos/TomKaltz/Server
1020386388,HTML,0.0,https://api.github.com/repos/Tomlyne-Tech/Elitecraft-studio
1019139415,HTML,0.0,https://api.github.com/repos/Tomlyne-Tech/wisdom-2
1013624864,TypeScript,0.0,https://api.github.com/repos/TommyBez/blink
1020931354,TypeScript,0.0,https://api.github.com/repos/TommyBez/cer-mvp-p5
995321244,TypeScript,5.0,https://api.github.com/repos/TommyBez/stagewise-animation-plugin
1012800325,TypeScript,0.0,https://api.github.com/repos/TonioCodeur/narcotrafiquant
1011476238,JavaScript,0.0,https://api.github.com/repos/TonyBro/backgroundAgentTest
989794400,HTML,0.0,https://api.github.com/repos/Tonyk91/Ai-demo-bygg
1023985831,TypeScript,0.0,https://api.github.com/repos/Tonyk99/AiHelpDesk
1017410309,Python,1.0,https://api.github.com/repos/Tonyphon/Zhenyi
668431814,TypeScript,0.0,https://api.github.com/repos/TowyTowy/vitepress
1013040990,Python,2.0,https://api.github.com/repos/Tr3nt-Xie/LLM_ABIDES
997005616,Python,0.0,https://api.github.com/repos/Traill-IT-Solutions/text-rpg
510245962,TypeScript,0.0,https://api.github.com/repos/Transak/react-native-sdk
1017243553,Liquid,0.0,https://api.github.com/repos/Travorobeka/luxe
1010348142,JavaScript,0.0,https://api.github.com/repos/Travsingletary/iptv-app
998209238,TypeScript,0.0,https://api.github.com/repos/TrebleKlefy/chill-find-explore
1019846987,TypeScript,0.0,https://api.github.com/repos/TrebleKlefy/retellAiUi
961710127,TypeScript,0.0,https://api.github.com/repos/TriThuc2321/thammy
992714183,HTML,0.0,https://api.github.com/repos/Trijbs/my-portfolio-website
1013411516,HTML,0.0,https://api.github.com/repos/Trindade11/rails-ai-driven-stack
987797686,TypeScript,0.0,https://api.github.com/repos/TrindadeBRA/tw-tools
219879686,HTML,0.0,https://api.github.com/repos/TripleM25/TripleM25.github.io
1018673341,Python,0.0,https://api.github.com/repos/TristanSnyder/Property_Intelligence_Platform
1018201029,Python,0.0,https://api.github.com/repos/TristanSnyder/Real_Estate_Tracker
1028817760,Jupyter Notebook,0.0,https://api.github.com/repos/TrucGiang204/CV
577228911,JavaScript,0.0,https://api.github.com/repos/Truella/Day11--tip-Calculator-
1013771930,C++,0.0,https://api.github.com/repos/TruongHaiDang/srt-editor
